,lesion_id,memo_info
4277,685399,타이어 조작 불가 인입
4278,685016,단말기고장 문제어불가
4279,684597,계기판에 경고등 점등됨
4280,682887,워셔액 안나옴
4281,684433,하이패스 결제 오류
4282,684553,에어백 경고등이 점등된다며 인입
4283,684542,주유카드없다하심
4284,684490,차량사이드브레이크 풀려고하는데 절대안풀림 본인이 쏘카많이이용하는데 이건 여자힘으로 풀수가없을정도로 안내려감
4285,684455,운행전 타이어공기압경고등점등으로 인입
4286,681831,실내등 고장
4287,685779,타이어 경고등 떴다고
4288,685779,타이어 경고등 떴다고
4289,685485,운전석 문이 안열린다며 인입
4290,685889,주유카드없음으로인입
4291,683576,앞 유리 크랙과 미등이 안 들어온다고 하심
4292,684475,TCS 오작동 문의
4293,685486,워셔액 사용불가 인입
4294,686032,후방카메라 안된다며인입
4295,685009,시동이 안걸린다며 인입
4296,685609,엔진체크 경고등 점등
4297,685148,경고등 점등으로 운행 불가
4298,685420,반납하려함 쏘카존옆자리에 차량이 너무 큰자리를 차지하여 반납 할 수 가없음
4299,684955,계기판에 경고등 점등돼서 문의
4300,684955,경고등 점등
4301,684955,계기판에 경고등 점등돼서 문의
4302,685652,운행하려고 하는데 시동 안걸려 인입
4303,685304,차량이 눈으로 덮혀있고 차량들이 주차창 입구를 막고 있어 출차 불가
4304,683100,내비게이셔 사용 불가로 문의
4305,685557,와이퍼 작동불가
4306,685665,후방카메라가 정중앙이 아님 워셔액도 없음 노즐이 언것은 아니라고 함 후방카메라 사진 받음 해당건 정비될 것 안내 고객님 현재 반납 중으로 확인 됨
4307,685826,배터리방전 시동불가 인입
4308,685530,타이어 공기압 경고등 점등
4309,683722,반납 후 이용했던 차량의 문제어 불가로 지속 피해봤다며 보상요청
4310,685707,하이패스 영수증 문의
4311,681999,12시 30분 까지 05호 0481 이였나 진주 역내 주차장에 있는 코나 빌려서 운행
4312,685574,운행중 워셔액이 없는 게 아니였는데 워셔액이 나오지 않았음 차량점검 해봐야 할 것 같다
4313,685574,운행중 워셔액이 없는 게 아니였는데 워셔액이 나오지 않았음 차량점검 해봐야 할 것 같다
4314,685022,후방안되서 문의
4315,685010,경고등 점등문의
4316,684543,후측방충돌 경고시스템 발생됨
4317,685793,타이어 공기압 경고등 문의
4318,685786,시동안걸림 배터리방전같다고
4319,685600,차량 이용할려고탔는데 기름이없어서 주유할려고하니까 카드 ic 오류라고 계속결제가 안됨
4320,685671,계기판에 경고등이 점등된다며 인입
4321,685358,계기판에 경고등 점등됨
4322,685512,워셔액나오지 않음
4323,685930,제동등 점검으로 인입
4324,683559,제동등 점검 필요하여 인입
4325,685035,긴급 출동 접수를 하였으나 기사가 라이트 교체는 공장에서 해야한다고 했다고함
4326,685352,차량반납했는데 차량이용하는데 워셔액이없었음 점검안하는지
4327,685863,스마트키를 인식할수 없다며 인입
4328,682113,엔진경고등
4329,685627,블루투스 연결이 안된다며 인입
4330,685627,블루투스 연결이 안된다며 인입
4331,684957,라이트 경고등 점등
4332,685389,워셔액은 있는데 워셔액이 얼어서 분출이 되지 않는다며 겨울인데 이렇게 관리하시면 어떡하냐며 인입 고속도로 달리면서 워셔액 때문에 계속 정차하면서 주행 했는데 다시 돌아갈 때는 어떡하냐며 인입
4333,685303,워셔액이 안나온다고하심 워셔액은있는데 아예고장난거같다고하심
4334,685385,내비거치대 파손문의
4335,682565,타이어 공기압경고등 점등 운행은가능함
4336,685967,타이어 공기압 경고등 점등 인입
4337,685295,실내등꺼지지 않는다고 하심
4338,686053,네비게이션 오작동문의
4339,685317,타이어 공기압 경고등으로 인입
4340,685728,시동 켜지지 않음
4341,685713,내비게이션 안되서 인입
4342,685334,차량시동이 안걸린다하심
4343,685330,차량 점검이 필요할거같다며 인입 브레이크 밟으면 막 밀린다고 하심 수긍 워셔액도 안나온다고 하심 수긍
4344,684994,조수석 안개등 안들어옴 인입
4345,682808,내비게이션 안되어 인입
4346,686112,차에 워셔액이 없다고 문의 차량을 조작했을때 워셔액이 나오시지 않는다는 것인지 문의
4347,686045,시동이 걸리지않아 인입
4348,681889,장착물 장애
4349,685761,시동 걸리지 않았다 지속 주장 이미 현장 이탈 후 인입
4350,683220,sd카드 오류라고 뜸 바로대차요청
4351,685684,시동 및 라이트OFF 문잠금까지 완료하였는데 반납처리가 안되고 있음
4352,685434,브레이크 떨림 및 엑셀 살짝만 밟아도 소음발생
4353,684049,하이패스인식되지 않음
4354,685596,타이어 공기압 점검 받으려고
4355,685348,반납을 하긴 했으나 주행중 소음 발생으로 점검요청
4356,684009,경고등 점등
4357,685270,차량 워셔액이 안나와서 문의
4358,677672,액셀을 밣으면 뒷바퀴 쪽이 너무 흔들린다
4359,685029,핸들완료후 차량 운행시 소음발생인입
4360,684060,주간주행등 경고등 점등 후방카메라안나옴
4361,685361,워셔액이 안나온다며 인입 워셔액 넣어봤는데 통에 누가 물을 넣었는지 얼어서 안들어간다고 하심
4362,685361,워셔액이 안나온다며 인입 워셔액 넣어봤는데 통에 누가 물을 넣었는지 얼어서 안들어간다고 하심
4363,683574,내비게이션 인터넷 연결불가로 문의
4364,683574,내비게이션 인터넷 연결불가로 문의
4365,684882,내비게이션 화면 꺼짐
4366,685146,통합경고등 점등
4367,685425,워셔액이 안나와 앞유리 시야확보가 어렵다고함
4368,685603,고객이 언급한대로 상세 장애 내용 작성
4369,685637,이용한 차량 내비게이션 작동도안됬고 앞창 금이감 정비안하냐고 문의
4370,683824,차량 삐걱 소리 심함 인입
4371,685398,워셔액이 나오지 않아 구매후 넣으려고 봤더니 가득 넣어 있다고 함
4372,685836,문이 안열려 인입
4373,682621,전기차 충전할려고하는데 충전카드가 없음
4374,685342,문제어불가 인입
4375,685443,입차상황에서 딱지 붙음
4376,685622,배터리방전으로인한 시동안걸려 차량변경 문의
4377,685783,이용전 공기압 경고등
4378,683871,시동불가 인입
4379,684687,블루투스 연결 문의
4380,685672,타이어공기압사진
4381,680509,차량장애
4382,685469,워셔액 나오지 않음 동결된 것 같음 전면 유리 뿌옇게 된 걸 타고 이동하느라 너무 힘들었음
4383,685983,시동불가로 인입
4384,683014,와이파이 및 내비게이션 작동 안함
4385,685642,계기판에 모든 경고등이 점등되어있어 문의
4386,685685,유리면에 눈이 너무 쌓여 긁어내고 와이퍼로 닦으려고 했으나 와이퍼가 부서짐
4387,684665,차량 타이어펑크난거 같다고 하심
4388,686027,시동이걸리지않음으로인입
4389,684122,브레이크 소음으로 긴출접수 했으나 기사가 공업사 가야된다며 취소함 어떻게 해야하는지 계속 중간에 껴서 뭐하는거냐며 기사에게 해당내용 전달 정확히 해달라고 함
4390,684122,브레이크소음으로 긴출접수해줬는데 기사님연락오지않았고 20분째기다리고있음 이동해야되서 취소요청
4391,684174,내비게이션이랑 후방카메라 안된다고 하심
4392,683800,후측방추돌경고등발생으로인입
4393,685050,시동이켜지지않아인입
4394,683371,사이드 브레이크 해제불가
4395,684520,반납한 차량 블랙박스 확보 요청
4396,685283,차량운행중 소음발생으
4397,685666,타이어 공기압 경고등 워셔액 안나옴
4398,685302,TPMS 워셔액 미사용됨 불만건 인입
4399,685221,긴출기사님 인입 52하6464 차량 파스건으로 공업사로 입고가 필요 하다고 함 공업사로 견인 안내
4400,693392,워셔액이 안나와 긴출 접수 시 기사들이 조치가 불가능했다고함
4401,693392,워셔액 분사가 안되어 문의
4402,685644,내비 작동불가 인입
4403,682793,열선시트가 되지 않음 운전석이 안되고 보조석 가능
4404,685107,주유카드 결제 안된다함
4405,685203,하이패스 통과시 결제 안되었다고 유입
4406,685310,스마트키 인식이 안된다며 인입
4407,686014,내비게이션 작동안됨
4408,685286,쏘카존에 왔는데 차량이 안보이고 경적소리도 안들림
4409,682849,경고등 및 버튼빠짐
4410,685487,하이패스 단말기 오작동
4411,684910,주행중 소음이 발생한다며 지금은 사용 할거지만 추후 점검요청
4412,682881,시속30km이상 달릴경우에는 소음이 발생되어서 인입
4413,683423,차량 운전석 등받이 조절레버가 파손되있어 인입
4414,682680,워셔액이 없음 차량 라이트 경고등 발생 상향등이 빛이 약하다고 함 해당 차량 대차 안내 대차존 도착시 재전화 안내 업무를 마치고 대차존으로 이동한다고 함
4415,684137,내비에 지도데이터가 없다고 뜬다며 인입
4416,685538,반납한 차량 타이어 공기압 경고등 점등과 워셔액 부족 항의
4417,685766,운행전 시동불가 인입
4418,685431,차량 이용하러 왔는데 차량 브레이크가 심하게 떨린다며 인입
4419,685763,주간주행등 미점등 인입
4420,685579,후방카메라 전환 불가 히터 안됨(의자 양쪽 두개)
4421,682193,내비게이션 안됨 인터넷 확인할 수 없다함
4422,681119,차 탑승하자마자 엔진경고등 들어온다고 변경요청
4423,684830,주간 주행등 점검 문구 나옴 경고등도 점등
4424,685442,차량 운행하고 있는데 워셔액이 나오지 않는다며 인입
4425,682754,차량에 주간 주행등 경고등 점등으로 인입
4426,683305,엔진체크경고등 점등
4427,685117,타이어 공기압으로 현장조치는 했으나 타이어 펑크및 파스같다고함
4428,685954,아까 워셔액이 없어서 문의 줬다며 인입
4429,683376,네비게이션 안되서 문의
4430,685300,1 6일에 사용했던 차량에 방향지시등 경고등이 떳었다며 인입
4431,683443,조수석 시트 앞뒤 조절 불가 인입
4432,685290,워셔액이 없어 간신히 휴게소 들어옴
4433,686395,시동 불가
4434,685121,타이어 공기압 경고등
4435,686019,차량 배터리방전으로 잠금해제 배터리충전 접수요청
4436,685362,시동안걸림
4437,686007,블랙박스 오류
4438,686277,차량을 운행하러왔는데 차량이 안보여서 문의
4439,685750,주유카드 없음 단말기에는 주유카드가 있다나옴 사진으로 확인 주유카드 없음 고객님 결제 후 추후 환불 안내 환불방법 문발 해당건으로 인해 10분정도 소모한 시간 보상 하라고 함 10분 연장 진행
4440,680574,매연 필터 장치(DPF) 경고등 제보
4441,685535,긴출기사 현장 확인시 연료가 얼어 시동이 안걸리며 정비소 입고시켜야한다고 하심으로 문의
4442,684847,타이어 펑크로 인입
4443,684459,기어 변속할때 툭하는 느낌든다며 오일교체 필요한것 같다며 반납후 문의
4444,684459,기어 변속할때 툭하는 느낌든다며 오일교체 필요한것 같다며 반납후 문의
4445,684377,차량 발판 패드쪽에 이상한게 있어서 문의
4446,685934,워셔액 모터도 작동하지 않으면서 분사도 안된다며 워셔액사서 넣었는데도 안된다며 인입
4447,684856,라이트 결함 경고등
4448,685882,내비탈거 내려가있다함
4449,685917,내비게이션 문제 지도는 나오는데 길안내가 정상적으로 이뤄지지 않는다고함
4450,686767,내비게이션 안되서 인입
4451,682373,차량 오디오 볼륨 버튼 빠져있음 인입
4452,683497,하이패스 미인식으로 인입
4453,687071,차량 반납시 물건을 두고 내려인입
4454,686299,차량내에 쓰레기 발견되어 인입
4455,686654,주유카드 분실 때문에 채팅상담하고있는데 주유량 25프로 이하로 떨어지면 페널티 발생한다며 알아서 해라라는식으로 상담하니 너무 기분나쁘다며 인입
4456,687205,후방카메라가 안된다며 인입
4457,686604,시동불가 인입
4458,686535,메모리카드 삽입해달라는 문구 지속 뜸
4459,686689,출차전타이어공기압점등
4460,686147,문이 안열린다며 인입
4461,686509,시동걸리지 않아 인입
4462,685059,주유카드 사용하려고 하다 보니 파손이 되어 따로 주유량이 충분하여 주유는 안하였다며 인입
4463,686825,네비게이션 안되서 문의
4464,686593,오디오버튼 탈거 문의
4465,686554,TCS 오작동으로 인입
4466,686590,스마트키 인식할수없다나오고 시동안걸려서 문의
4467,686590,스마트키 인식할수없다나오고 시동안걸려서 문의
4468,684305,네비게이션 고장으로 인입 화면이 아예 안나온다고 하심
4469,686809,차량운행하려는데 배터리방전으로 시동안걸려인입
4470,685879,차량 이용하러 왔는데 시동이 안 걸리고 문도 안 잠긴다며 인입
4471,686778,내비게이션 안됨 워셔액도 없음
4472,686706,서비스가 지연되고 있다고 뜨면서 내비 안됨
4473,686441,하기건 재인입 시동 안걸리고 기어도 안바뀐다하심
4474,685576,시동안걸림문의
4475,686033,네비게이션이 안된다며 인입
4476,686344,후방카메라가 안나온다며 인입
4477,685823,타이어 공기압 경고등
4478,686458,후방카메라 작동불가
4479,686933,내비게이션 정상 작동되지 안흥
4480,685822,차량 시동
4481,686444,배터리방전
4482,686457,타이어공기압경고등 점등으로 이용은 할것임 추후 점검요청
4483,685606,반납완료후 주차위치 천장에서 물이 떨어져 센터 인입
4484,686320,시동불가
4485,686338,문제어 요청
4486,685715,가시동 및 후방카메라
4487,686832,tpms점등
4488,686211,고객님 반납안되서 인입
4489,687247,이용전 시동불가하다고 유입 배터리 방전 확인됨
4490,686677,네비게이션 문제 인입
4491,685721,주유카드 잃어버렸다고 함
4492,686296,휴대폰 배터리 방전으로반납요청
4493,686502,시동이 안걸림으로 인입 시동 버튼을 눌러도 아예 안먹히는 느낌이라고 하심
4494,686996,시동 걸자마자 차체가 너무 흔들림
4495,686138,시동이 걸리지 않는다고함
4496,686624,내비 오작동 재시작 요청
4497,686777,내비게이션 안됨 워셔액도 없음
4498,686249,타이어 공기압 경고등 들어옴
4499,686373,TCS 작동불가 문의
4500,686519,창문이 안닫혀 고객한테 배차했다가 다시 반차지로 이동했다며 인입
4501,685813,눈때문에 얼어붙어 와이퍼 안된다문의
4502,686683,내부상태 불량 및 외관 더러움
4503,679521,블랙박스에 메모리 카드 없다 뜨고 타이어 공기압 경고등 점등 되었다함
4504,686571,대차받았으나 대차받은차 사이드브레이크 해제 안된다고 항의 취소환불요청
4505,686410,시동안걸리며 경고등 많이떴다며인입
4506,684775,전조등 소등되었고 계기판에 경고등 2개 표시되었고 블랙박스 탈거로 문의
4507,686165,차량운행하려고 했는데 방전같음
4508,686956,하이패스 결제 오류 문의
4509,685338,차량 앞유리창이 다 얼어버렸다며 인입 긴급출동 같은거 불러서 뜨거운물 부어줄수 있냐고하심
4510,686618,차량이 작동하지 않음
4511,686774,내비 초기화 신호 보내달라고 함 매번 정상이 아니라고 항의
4512,687061,세종시청앞 공터 주차장 셀토스 대여했는데 사이드브레이크가 망가져 있음
4513,686715,운행전 원존 배터리 방전인입
4514,686156,후방카메라 문의
4515,686549,시동안걸린다고인입
4516,686001,계기판에 경고등 떠있다며 인입
4517,685322,후우타이어 옆쪽 파스 심함 고객 비접촉 주장
4518,686092,타이어 공기압 경고등 점등되어 인입
4519,687414,차량이용할려하는데 시동이안걸림
4520,686494,차량변경받기로 했고 사진전송하였다며 인입
4521,683060,차량 내 워셔액이 없음
4522,686310,브레이크 조작시 소리 난다고 함
4523,686194,채팅상담했으나 전조등안나와서 대차요청했으나 이동하라고안내받음 상급자 통화요청
4524,685614,운행중 계기판에 경고등이점등되어 인입
4525,686044,타이어 공기압경고등 점등
4526,686056,워셔액안나와서 공업사 갔는데 모터고장나서 문의
4527,686132,문열리지 않아 인입
4528,685392,워셔액 충전을 위해 보넷 열어야 하는데 어떻게 하는지 모른다고 하심
4529,685948,시동이 안걸림
4530,686396,문제어 불가
4531,686738,타이어 공기압경고등이 점등되어 인입
4532,687031,블루투스 조작기가 말을 듣지 않는다며 고장 문의
4533,686342,워셔액 작동 불가로 인입 보충은 해놓은 상태라고 함
4534,686610,차량 시동이 안걸림
4535,683938,제주도 전기차 충전기 태깅시
4536,686678,운행중 타이어 공기압 경고등 갑자기 점등되어 문의 비접촉주장
4537,685551,타이어 공기압 경고등 점등 되었다며 인입
4538,686701,반납한 차량 워셔액 부족 상담 후 보충하려했으나 부족한건 아니였고 고장같다함
4539,686321,블랙박스 탈거되있다며 문의
4540,687127,엔진체크경고등점등되었다며인입
4541,686567,타이어 공기압 경고등 점등
4542,686031,문이 안열림
4543,687131,내비게이션이 안 켜진다며 인입
4544,686455,타이어 공기압 경고등 점등
4545,686426,워셔액이안나온다함
4546,680872,화면이 나오지 않는다고 함
4547,686845,이용할때부터 히터도 안나오고 냉각수 경고등 떴다고 인입
4548,686746,타이어 공기압 경고등 인입
4549,685223,차량 운행중인데 경고등 점등되어 문의
4550,686174,비접촉주장 핸들이기움
4551,687032,스마트키 인식 불가 문의
4552,684919,워셔액 안나와서 문의
4553,684919,워셔액 안나와서 문의
4554,686402,네비게이션 오작동 문의
4555,686434,보조제동등 점검 문구 뜸으로 문의
4556,687178,차량주행하고있는데 직진주행해도 핸들이 15도씩 틀어져있음
4557,680899,경고등 문의
4558,686510,사진보냈다며 문의
4559,687063,문제어불가인입
4560,682804,엔진 경고등 나왔다며 인입
4561,685339,워셔액이 나오지 않음 워셔액 구입 후 보충 시 비용 환불 되는지 문의
4562,684894,워셔액 얼어서 안나옴
4563,684974,시동안걸림
4564,685987,rpm튄다며 문의
4565,687314,고객이 언급한대로 상세 장애 내용 작성
4566,686479,내비게이션 화면 안켜진다며 인입
4567,687309,시동 걸자마자 하향등 점검 하라고 떴다고 인입 오른쪽 하향 전조등 안나온다 함
4568,686669,타이어 공기압경고등 점등되어 인입
4569,685949,이용중 타이어 공기압 경보등 장애로 문의
4570,686366,차량 시동이 안걸림
4571,687551,내비게이션 작동안됨문의
4572,686817,워셔액 안나온다고 와이퍼도 안된다고
4573,686104,워셔액없음 빛 받으면 앞이 안보임 간헐적으로 후방카메라 영상이 깨져 보이지않음
4574,687358,시동 불가 인입
4575,686518,오디오 버튼 파손
4576,685051,전기차충전하는데 결제카드가 계속오류라그래서 충전이안되서 개인카드로결제했는데 환불가능한지
4577,685051,전기차충전하는데 결제카드가 계속오류라그래서 충전이안되서 개인카드로결제했는데 환불가능한지
4578,684623,네비사용시 gps 신호가 약해서 껏다 켜졋다 반복
4579,685961,타이어 공기압 경고등 점등
4580,687181,와이퍼 중간에 멈춤 문의
4581,684323,내비 화면 나오지 않아 인입 소리는 나오는데 화면이 나오지 않는다고 함 채팅상담으로 재시작 해도 안된다고 함
4582,684323,내비 화면 나오지 않아 인입 소리는 나오는데 화면이 나오지 않는다고 함 채팅상담으로 재시작 해도 안된다고 함
4583,687033,내리막길 가는데 드르륵 소리가 나고 범퍼 긁히는 느낌 남 반납하고 다른차량이용하겠다고하심 차량교체요청
4584,687183,타고다니는데 지장은 없으나 손을 많이 봐야 될거같다고 함 브레이크 밀림 주행소음 체인소리가 계속 남 저번에 빌린 티볼리는 왜 차량변경안해준건지
4585,684757,미션고장난거같다고 100 km이상밟으면안나간다고함
4586,686460,차량 배터리방전으로 인입
4587,686949,주유카드 방향 문의
4588,686949,주유카드 방향 문의
4589,687007,위생불량문의
4590,686448,외부 심각하게 더럽다며 인입
4591,685555,워셔액없어서 주유소에서 구입했고 넣었는데 얼어서나오지않음
4592,682747,차량 이용시작 하시려는데 열쇠모양 경고등 뜨시고 시동걸리질 않아인입
4593,686256,운행시작하려고 시동켰는데 타이어 공기압경고등 점등되어있어 인입
4594,685982,워셔액 나오지 않음으로 앞 유리창 더러움 해결 불가 운행 불가
4595,687122,전조등 점검떠있다함
4596,687064,차량이제이용할려고탔는데 워셔액이안나와서 앞에 앞유리가 너무안보임
4597,687667,배터리 방전으로 문열림 불가 긴출접수 요청
4598,687177,방전인거 같다고함
4599,687243,내비게이션 연결 안됨
4600,686582,에이필러 탈거 문의
4601,686582,에이필러 탈거 문의
4602,686653,배터리 방전으로 시동이 걸리지 않는다고 함
4603,685969,차량 시동이 걸리지않아 인입
4604,686598,운행전 시동 불가 문의
4605,687046,타이어 펑크 문의
4606,687222,차량문제어 불가 인입
4607,686673,공기압 경고등 점등
4608,686343,네비게이션 이용불가 문의
4609,686217,고객 차량의 급발진 의심으로 인입
4610,686646,차량 탔는데 시동이 안걸린다고 인입
4611,686113,전조등이 안들어와서 인입
4612,685912,시동불가 문의
4613,686915,라이트 경고등 점등
4614,686465,시동이 안걸린다고 인입
4615,686388,쏘카존 내 차량 없음
4616,686432,시동안걸려서 문의
4617,686694,하이패스인식되지않았다며문의
4618,685673,차량장애 취소 요청
4619,685467,공기압경고등 점등
4620,686257,워셔액 문의
4621,686208,이용하여 반납했지만 워셔액이 없었다며 보충요청
4622,686224,내비게이션 문제로인입
4623,687150,경고등 점등되고 실내등이 안들어와서 인입
4624,685923,차문이 얼어서 문안열림
4625,685401,워셔액이 있는데 워셔액이안나옴
4626,686644,워셔액 안나온다며 인입
4627,687137,쏘카존에 차량 이용하러 왔는데 타이어 공기압 경고등 나왔다며 인입
4628,685320,경고등 문의
4629,686623,후방카메라 이용불가
4630,686607,현재 쏘카존에 있음 운행전
4631,686154,경고등이 점등되었다며 인입
4632,686442,시동이 안걸려 인입
4633,686485,라이트 경고등 점등
4634,685781,현재 타이어에서 알수없는 탁탁 걸리는 소리도 들리고 타이어 상태 안좋은듯함
4635,686650,차량 악셀밟으면 급발진처럼 확나간다고 하심
4636,686424,경고등 점등으로 문의
4637,686381,시동이 안걸려 인입
4638,686995,타이어공기압경고등이 발생되었음 주행하는데는 문제가없는데 반납 후 점검요청
4639,685446,확인 후 연락준다고 했으나 연락안옴 일단은 너무 급해서 다른 장소 반납해도 될지 확인요청
4640,686780,쏘카존에 차량이 없다며인입
4641,687217,제동등 확인경고등 점등
4642,685539,긴출기사 현장 확인시 연료가 얼어 시동이 안걸리며 정비소 입고시켜야한다고 하심으로 문의
4643,686682,문제어 안되서 문의
4644,685932,시동이걸리지않음으로인입
4645,685785,경고등 들어와서 확인해보니 후미등 하나가 안들어옴
4646,685785,경고등 들어와서 확인해보니 후미등 하나가 안들어옴
4647,686389,하향등 점검 경고등이 점등되어 인입
4648,685179,tcs t맵 실행 준비중 문구 발생
4649,686937,라이트 경고등 점등인입
4650,686423,차량 상태 불량으로 대차 원함
4651,686911,시동걸리지 않음
4652,685350,워셔액이 안나온다고하심
4653,687191,워셔액부족으로 인입
4654,686047,이전 상담사랑 상담하던도중 끊김 주유카드없다고함
4655,684848,내비게이션 와이파이 안되신다 인입
4656,687573,네비게이션 거치대 판손
4657,686382,운행한지 얼마 안됐는데 타이어가 펑크나서 인입
4658,686364,시동이안걸린다며인입
4659,687355,공기압경고등 점등
4660,685885,문열리지않아 인입
4661,686468,문이안열린다고인입
4662,685246,경고등이 점등되어 인입
4663,686634,소음이 너무 심하고 기름냄새가 심함
4664,686589,내비 간헐적으로 재시작됨
4665,687311,차량 배터리 방전으로 차량 긴출 접수 요청
4666,687292,운행하려고 후진하는데 타이어 펑크나있는부분 발견
4667,687265,차량 후방카메라가 안되서 문의
4668,686374,시동불가
4669,686216,시동불가 인입
4670,687229,후우 타이어 공기압이 낮다고 떠서 인입
4671,686412,본넷 잠기지 않아 인입
4672,686354,시동이 안걸려 인입
4673,686934,배터리방전 문제어불가인입
4674,684751,주행중 엔진경고등 점등으로인입
4675,687179,경고등 발생 문자로 사진 발송 요청 드림 전방추돌경고등 통합경고등 뒷바퀴에서 주행중 소음이 발생 긴출 안내 고객님 거부 인근에 동일 차량 변경 안내 고객님 이동 후 전화 주시면 지연된 시간 무상연장 및 차량 변경 진행 해드림 안내
4676,687107,쏘카존에 차량 이용하러 왔는데 타이어 공기압 경고등이 나왔다며 인입
4677,685552,워셔액 분사구가 얼어서 분사가 안됨 시야를 너무 가려 이용 불가
4678,687170,쏘카존도착하여 시동걸어보니 타이어공기압 경고등 점등되어 인입
4679,687567,운행 시작 전 조수석 앞 타이어가 찢어져 있다며 문의
4680,686475,타이어공기압
4681,685973,워셔액이 없어서 근처 카센터까지 가서 확인을 했는데 모터가 고장나 있다며 인입
4682,687267,조수석 열선시트 불가
4683,684602,네비게이션 되지않음으로인입
4684,687277,내비게이션안된다며인입
4685,685980,배터리방전 문의
4686,686675,내비가 네트워크 연결이 되어있지 않다고 뜬다 함
4687,687254,경고등 사진 보내고 인입
4688,684969,반납처리문의 워셔액 직접 구매하여 사용했으나 안나옴
4689,682734,엔진체크 경고등 점등 인입
4690,687641,사이드브레이크 해제불가
4691,685944,타이어 펑크(왼쪽 앞바퀴)
4692,687047,차량 배터리 충전 필요 긴출 접수 요청
4693,687047,운행전 시동 불가
4694,684877,주유카드 2개
4695,686950,전일에도 경고등 점등되어 직접 주압 후 이용했으나 동일한 후우 타이어쪽 공기압이 또 저압이 발생되어 불안하다며 문의
4696,686855,O 주유카드 없음으로 인입 고객 카드 결제 후 환불 요청
4697,683831,내비 지속 꺼짐으로인입
4698,687261,좌측 미등 미점등으로 인입
4699,686708,방전이 된거 같다고하심
4700,687149,하이패스 미장착 메세지가 나옴 해당 금액 문의 시간은 조금 더 소요되지 만 동일하게 처리될 것 안내 반납 후 정비 안내
4701,685587,하이패스 통과 시 미부착으로 나옴 워셔액 나오지않음 얼어있음 앞유리 더러여줘 시야 확보 불가
4702,687396,고객이용시주유카드두개가있었으나 한장은 이용불가였고 한장은 분실카드였다고함
4703,687289,엔진오일 0%
4704,686499,인입번호 차량 후진이 안된다며 인입 차량은 일단 롯데월드 지하주차장 1층 A112번 기둥에 주차했다고 함
4705,686086,시동걸리지 않아인입
4706,687372,차량의 시동이 안걸려서 인입
4707,683119,네비게이션이 켜지지않는다며 인입
4708,685877,제주도 폭설로 인해 운행불가할거같다며 문의
4709,685742,인입 엔진경고등 점등되고 차량속력이 올라가지 않는다고함
4710,686464,타이어공기압 경고등 점등 했으나 시간 없어 그냥 반납했다함
4711,686398,시동안걸린다고인입
4712,686884,반납요청
4713,686393,충돌방지 경고등 인입
4714,687504,운적석 앞 타이어 바람빠짐 문의
4715,686687,워셔액 꽉차있으나 안나온다심
4716,686788,차량 문의
4717,684909,타이어 공기압 경고등 점등 워셔액 안나옴 내비게이션 오작동
4718,684909,타이어 공기압 경고등 점등 워셔액 안나옴 내비게이션 오작동
4719,686238,차문안열려서 인입
4720,685653,브레이크밟을때 소음 브레이크밀림 죽을뻔했다고하심 워셔액도없음
4721,685593,워셔액 안내와서 인입
4722,685592,고객님 재대차 가능 안내 고객님 환불 원함 환불 진행 협의 됨 [RMSV] 40분 이용시간 확인 1시간 무료쿠폰 사용됨 대여금액 전액 환불됨 안낸 이용한 40분에 대한 보험료만 납부될것 안내 1 080 금액 안내
4723,685604,차량이용중 후방카메라 워셔액이안나와인입
4724,686164,문이 안열려서 인입
4725,686269,충전카드안되어 인입
4726,686613,타이어공기압 경고등
4727,686613,워셔액 미분사
4728,686613,타이어공기압 경고등
4729,686500,차량 와이퍼가 파손되있음
4730,686700,취소 OB
4731,686298,시동불가 인입
4732,686230,공기압 경고등 점등으로 인입
4733,686454,주행 시 차량 좌측으로 쏠림 어제 상담 시 긴출로 현장에서 확인해준다고 했음
4734,686142,차량 탑승전 타이어 바람이 빠져있어 인입
4735,686611,워셔액 안나와서 주유소에서 확인시 얼어서 안나오는거라며 확인 요청
4736,686658,후좌 타이어가 까져있다고함
4737,686685,탑승전 타이어 문제 확인
4738,685615,워셔액나오지않아인입
4739,685490,워셔액 해동불가 인입
4740,687120,경고등 점등 워셔액도 나오지 않음
4741,686963,경정비하는 업체인데 차량 배터리가 없어서 문제어가안됨 잠금해제 배터리충전 존으로 긴출요청18호0915
4742,686963,차량 시동이 걸리지 않는다며 인입
4743,686199,rpm이 내려가면서 시동이 꺼지려고 한다고함
4744,686199,차량내 쓰레기 인입 주행해보려고했는데 도무지 불가 하여 인입
4745,685525,예약한 차량 지금 시각 바로 이용 가능한지 문의
4746,687112,배터리방전 시동불가 인입
4747,687111,차량문제어가 안됨
4748,686193,시동이 안걸려 인입
4749,686562,라이트 경고등 점등
4750,686588,문제어 불가 인입
4751,686274,라이트미점등
4752,685415,브레이크를 밟으면 소음 발생 및 진동 발생한다며 인입
4753,687141,세모에 느낌표가 점등되어 인입 방향지시등을 점검하라고 나온다고 하심
4754,687426,뒷좌석 가운데 안전벨트 고정이 안됨
4755,687371,파인드라이브 내비 작동불가로 인입
4756,687437,차량 없음 인입
4757,686695,워셔액얼어서 안나옴 외관더러움 공기압경고등 으로 항의
4758,687747,워셔액 미분사 타이어 점검 내부위생상태 불량
